date,supplier_id,supplier_name,region,product_category,lead_time_days,lead_time_std_days,reliability_score,geopolitical_risk_index,port_congestion_index,weather_risk_index,weather_risk_level,commodity_price_index,price_swing_pct,days_since_last_disruption,average_cost_per_unit,annual_volume_units,single_source,reliability_risk,lead_time_risk,lead_time_variability,geopolitical_risk,weather_risk,price_volatility,disruption_recency,composite_index,disrupted,target_disruption_7d,label_valid
2026-06-04,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,47.8,58.4,64.0,medium,103.75,0.0,999,33.64,93844,0,0.262,0.0375,0.2462,0.5098,0.64,0.0,0.0,26.2129,0,0,True
2026-06-05,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,39.5,42.9,53.5,medium,104.66,4.33,999,33.64,93844,0,0.262,0.0375,0.2462,0.4052,0.535,0.1732,0.0,24.9385,0,0,True
2026-06-06,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,38.4,45.4,40.3,medium,105.68,5.3,999,33.64,93844,0,0.262,0.0375,0.2462,0.405,0.403,0.212,0.0,23.5525,0,0,True
2026-06-07,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,38.6,34.3,42.7,medium,104.05,5.29,999,33.64,93844,0,0.262,0.0375,0.2462,0.3731,0.427,0.2116,0.0,23.3095,0,0,True
2026-06-08,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,36.6,36.7,44.4,medium,102.69,5.29,999,33.64,93844,0,0.262,0.0375,0.2462,0.3663,0.444,0.2116,0.0,23.4251,0,0,True
2026-06-09,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,42.0,35.3,73.3,high,101.15,5.3,999,33.64,93844,0,0.262,0.0375,0.2462,0.3999,0.733,0.212,0.0,28.0807,0,0,True
2026-06-10,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,44.0,36.0,73.1,high,99.27,6.25,999,33.64,93844,0,0.262,0.0375,0.2462,0.416,0.731,0.25,0.0,28.7985,0,0,True
2026-06-11,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,64.3,31.0,56.2,medium,100.39,6.26,999,33.64,93844,0,0.262,0.0375,0.2462,0.5431,0.562,0.2504,0.0,28.7251,0,0,True
2026-06-12,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,67.5,35.7,70.5,high,100.8,6.27,999,33.64,93844,0,0.262,0.0375,0.2462,0.5796,0.705,0.2508,0.0,31.3889,0,0,True
2026-06-13,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,66.5,28.0,65.5,high,100.92,6.28,999,33.64,93844,0,0.262,0.0375,0.2462,0.5495,0.655,0.2512,0.0,30.1519,0,0,True
2026-06-14,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,80.6,35.6,68.6,high,97.25,8.28,999,33.64,93844,0,0.262,0.0375,0.2462,0.671,0.686,0.3312,0.0,33.7329,0,0,True
2026-06-15,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,78.3,33.3,58.0,medium,100.16,8.29,999,33.64,93844,0,0.262,0.0375,0.2462,0.648,0.58,0.3316,0.0,31.8397,0,0,True
2026-06-16,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,76.5,26.2,20.8,low,98.89,8.31,999,33.64,93844,0,0.262,0.0375,0.2462,0.6141,0.208,0.3324,0.0,26.0311,0,0,True
2026-06-17,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,66.0,35.9,23.5,low,101.79,8.3,999,33.64,93844,0,0.262,0.0375,0.2462,0.5697,0.235,0.332,0.0,25.6051,0,0,True
2026-06-18,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,62.5,35.4,28.0,low,99.74,8.31,999,33.64,93844,0,0.262,0.0375,0.2462,0.5437,0.28,0.3324,0.0,25.7719,0,0,True
2026-06-19,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,67.6,45.4,36.0,low,98.59,8.32,999,33.64,93844,0,0.262,0.0375,0.2462,0.6094,0.36,0.3328,0.0,28.0793,0,0,True
2026-06-20,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,60.2,50.3,50.8,medium,95.48,10.1,999,33.64,93844,0,0.262,0.0375,0.2462,0.5723,0.508,0.404,0.0,30.3379,0,1,True
2026-06-21,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,50.0,43.8,55.4,medium,95.99,10.12,999,33.64,93844,0,0.262,0.0375,0.2462,0.4814,0.554,0.4048,0.0,29.3553,0,1,True
2026-06-22,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,51.6,42.0,61.0,medium,94.43,11.2,999,33.64,93844,0,0.262,0.0375,0.2462,0.4872,0.61,0.448,0.0,30.7621,0,1,True
2026-06-23,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,59.4,41.6,69.6,high,92.91,12.75,999,33.64,93844,0,0.262,0.0375,0.2462,0.5406,0.696,0.51,0.0,33.6713,0,1,True
2026-06-24,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,59.8,48.7,68.0,high,90.97,14.75,999,33.64,93844,0,0.262,0.0375,0.2462,0.5647,0.68,0.59,0.0,34.8411,0,1,True
2026-06-25,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,38.0,48.9,61.1,medium,92.07,14.79,999,33.64,93844,0,0.262,0.0375,0.2462,0.4127,0.611,0.5916,0.0,31.1583,0,1,True
2026-06-26,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,29.5,47.8,65.7,high,93.08,14.83,999,33.64,93844,0,0.262,0.0375,0.2462,0.3499,0.657,0.5932,0.0,30.6911,0,1,True
2026-06-27,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,33.2,44.8,69.7,high,95.64,14.85,999,33.64,93844,0,0.262,0.0375,0.2462,0.3668,0.697,0.594,0.0,31.5649,1,1,True
2026-06-28,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,37.4,43.1,68.8,high,94.67,14.87,1,33.64,93844,0,0.262,0.0375,0.2462,0.3911,0.688,0.5948,0.9672,47.3614,0,1,True
2026-06-29,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,29.3,48.7,48.6,medium,94.98,14.89,2,33.64,93844,0,0.262,0.0375,0.2462,0.3512,0.486,0.5956,0.9355,43.3175,0,1,True
2026-06-30,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,36.3,46.7,39.2,low,93.15,14.92,3,33.64,93844,0,0.262,0.0375,0.2462,0.3942,0.392,0.5968,0.9048,42.2991,1,1,True
2026-07-01,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,40.5,42.8,37.3,low,92.68,14.96,1,33.64,93844,0,0.262,0.0375,0.2462,0.4119,0.373,0.5984,0.9672,43.369,0,1,True
2026-07-02,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,45.8,38.7,45.7,medium,91.95,15.0,2,33.64,93844,0,0.262,0.0375,0.2462,0.4367,0.457,0.6,0.9355,44.5033,0,1,True
2026-07-03,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,47.7,35.2,44.6,medium,92.6,15.06,3,33.64,93844,0,0.262,0.0375,0.2462,0.4395,0.446,0.6024,0.9048,43.9377,0,1,True
2026-07-04,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,49.6,27.8,54.5,medium,94.04,15.11,4,33.64,93844,0,0.262,0.0375,0.2462,0.4306,0.545,0.6044,0.8752,44.7129,1,0,True
2026-07-05,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,50.6,24.9,63.5,medium,95.44,15.16,1,33.64,93844,0,0.262,0.0375,0.2462,0.4289,0.635,0.6064,0.9672,47.439,0,1,True
2026-07-06,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,53.2,34.3,69.3,high,94.25,13.53,2,33.64,93844,0,0.262,0.0375,0.2462,0.4753,0.693,0.5412,0.9355,47.7965,0,1,True
2026-07-07,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,42.6,33.3,73.6,high,95.67,12.16,3,33.64,93844,0,0.262,0.0375,0.2462,0.3981,0.736,0.4864,0.9048,45.8605,0,1,True
2026-07-08,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,35.1,37.3,56.1,medium,95.6,11.25,4,33.64,93844,0,0.262,0.0375,0.2462,0.3576,0.561,0.45,0.8752,41.7701,0,1,True
2026-07-09,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,32.3,23.9,57.0,medium,95.14,11.28,5,33.64,93844,0,0.262,0.0375,0.2462,0.2978,0.57,0.4512,0.8465,40.375,0,1,True
2026-07-10,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,32.9,28.6,47.7,medium,94.14,11.3,6,33.64,93844,0,0.262,0.0375,0.2462,0.3161,0.477,0.452,0.8187,38.968,0,1,True
2026-07-11,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,35.8,28.7,31.0,low,93.35,11.32,7,33.64,93844,0,0.262,0.0375,0.2462,0.3367,0.31,0.4528,0.7919,36.581,0,1,True
2026-07-12,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,37.9,27.1,31.1,low,95.81,11.34,8,33.64,93844,0,0.262,0.0375,0.2462,0.3466,0.311,0.4536,0.7659,36.3674,1,0,True
2026-07-13,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,43.5,29.2,46.1,medium,96.25,11.36,1,33.64,93844,0,0.262,0.0375,0.2462,0.3921,0.461,0.4544,0.9672,42.5166,0,0,True
2026-07-14,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,48.5,27.5,49.3,medium,96.5,11.37,2,33.64,93844,0,0.262,0.0375,0.2462,0.422,0.493,0.4548,0.9355,43.0003,0,0,True
2026-07-15,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,43.1,17.4,66.2,high,96.13,11.38,3,33.64,93844,0,0.262,0.0375,0.2462,0.3539,0.662,0.4552,0.9048,43.6545,0,0,True
2026-07-16,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,43.7,24.9,61.8,medium,99.59,11.38,4,33.64,93844,0,0.262,0.0375,0.2462,0.3806,0.618,0.4552,0.8752,43.0445,0,0,True
2026-07-17,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,39.1,27.7,79.5,high,101.43,11.0,5,33.64,93844,0,0.262,0.0375,0.2462,0.3568,0.795,0.44,0.8465,44.4526,0,0,True
2026-07-18,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,38.4,27.1,71.8,high,100.41,11.0,6,33.64,93844,0,0.262,0.0375,0.2462,0.3501,0.718,0.44,0.8187,42.81,0,0,True
2026-07-19,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,40.2,23.2,64.5,medium,100.03,10.99,7,33.64,93844,0,0.262,0.0375,0.2462,0.351,0.645,0.4396,0.7919,41.37,0,1,True
2026-07-20,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,24.0,17.3,47.1,medium,99.72,10.98,8,33.64,93844,0,0.262,0.0375,0.2462,0.2199,0.471,0.4392,0.7659,36.154,0,1,True
2026-07-21,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,37.8,21.1,56.1,medium,99.93,10.96,9,33.64,93844,0,0.262,0.0375,0.2462,0.3279,0.561,0.4384,0.7408,38.9466,0,1,True
2026-07-22,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,40.8,31.7,47.9,medium,98.94,10.94,10,33.64,93844,0,0.262,0.0375,0.2462,0.3807,0.479,0.4376,0.7165,38.3508,0,1,True
2026-07-23,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,37.9,33.3,40.4,medium,99.56,10.92,11,33.64,93844,0,0.262,0.0375,0.2462,0.3652,0.404,0.4368,0.693,36.6364,0,1,True
2026-07-24,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,47.3,26.2,52.7,medium,101.61,10.05,12,33.64,93844,0,0.262,0.0375,0.2462,0.4097,0.527,0.402,0.6703,38.3783,0,1,True
2026-07-25,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,44.6,28.7,60.7,medium,99.75,10.02,13,33.64,93844,0,0.262,0.0375,0.2462,0.3983,0.607,0.4008,0.6483,38.927,0,1,True
2026-07-26,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,44.5,29.4,66.5,high,98.16,10.0,14,33.64,93844,0,0.262,0.0375,0.2462,0.3997,0.665,0.4,0.6271,39.4146,1,1,True
2026-07-27,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,41.5,34.8,57.1,medium,97.47,10.0,1,33.64,93844,0,0.262,0.0375,0.2462,0.3949,0.571,0.4,0.9672,43.4542,0,1,True
2026-07-28,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,49.1,38.0,52.8,medium,96.86,9.99,2,33.64,93844,0,0.262,0.0375,0.2462,0.4577,0.528,0.3996,0.9355,43.4705,0,1,True
2026-07-29,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,47.3,21.8,49.6,medium,99.68,9.97,3,33.64,93844,0,0.262,0.0375,0.2462,0.3965,0.496,0.3988,0.9048,41.4205,0,1,True
2026-07-30,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,46.9,26.7,54.9,medium,101.1,9.95,4,33.64,93844,0,0.262,0.0375,0.2462,0.4084,0.549,0.398,0.8752,41.8925,1,0,True
2026-07-31,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,51.6,22.6,66.1,high,102.44,10.76,1,33.64,93844,0,0.262,0.0375,0.2462,0.429,0.661,0.4304,0.9672,45.6928,0,0,True
2026-08-01,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,52.6,17.0,63.5,medium,102.06,10.06,2,33.64,93844,0,0.262,0.0375,0.2462,0.4192,0.635,0.4024,0.9355,44.3091,0,0,True
2026-08-02,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,50.5,18.7,76.4,high,101.66,9.27,3,33.64,93844,0,0.262,0.0375,0.2462,0.4096,0.764,0.3708,0.9048,45.0723,0,0,True
2026-08-03,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,54.1,23.3,76.1,high,99.6,9.25,4,33.64,93844,0,0.262,0.0375,0.2462,0.4486,0.761,0.37,0.8752,45.2481,0,0,True
2026-08-04,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,64.1,16.4,65.4,high,100.71,9.23,5,33.64,93844,0,0.262,0.0375,0.2462,0.4979,0.654,0.3692,0.8465,44.1688,0,0,True
2026-08-05,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,62.0,22.9,67.2,high,101.41,9.21,6,33.64,93844,0,0.262,0.0375,0.2462,0.5027,0.672,0.3684,0.8187,44.0536,0,0,True
2026-08-06,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,59.2,28.8,76.7,high,103.23,9.99,7,33.64,93844,0,0.262,0.0375,0.2462,0.5008,0.767,0.3996,0.7919,45.2944,0,0,True
2026-08-07,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,57.1,29.9,86.5,high,102.93,9.96,8,33.64,93844,0,0.262,0.0375,0.2462,0.4894,0.865,0.3984,0.7659,46.0314,0,0,True
2026-08-08,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,60.8,26.1,86.4,high,102.73,9.94,9,33.64,93844,0,0.262,0.0375,0.2462,0.5039,0.864,0.3976,0.7408,45.867,0,0,True
2026-08-09,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,54.8,22.3,75.5,high,102.97,9.91,10,33.64,93844,0,0.262,0.0375,0.2462,0.4505,0.755,0.3964,0.7165,42.9768,0,0,True
2026-08-10,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,51.3,29.6,91.6,high,104.23,8.41,11,33.64,93844,0,0.262,0.0375,0.2462,0.4479,0.916,0.3364,0.693,44.0882,0,0,True
2026-08-11,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,42.3,22.5,91.1,high,102.15,8.08,12,33.64,93844,0,0.262,0.0375,0.2462,0.3636,0.911,0.3232,0.6703,41.9789,0,0,True
2026-08-12,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,36.3,29.9,100.0,high,103.19,8.06,13,33.64,93844,0,0.262,0.0375,0.2462,0.3438,1.0,0.3224,0.6483,42.5072,0,0,True
2026-08-13,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,34.4,29.8,96.8,high,103.16,8.04,14,33.64,93844,0,0.262,0.0375,0.2462,0.3302,0.968,0.3216,0.6271,41.4648,0,0,True
2026-08-14,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,35.0,30.1,94.0,high,101.66,7.3,15,33.64,93844,0,0.262,0.0375,0.2462,0.3353,0.94,0.292,0.6065,40.4804,0,0,True
2026-08-15,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,44.1,21.8,88.0,high,98.71,7.3,16,33.64,93844,0,0.262,0.0375,0.2462,0.3741,0.88,0.292,0.5866,40.0207,0,0,True
2026-08-16,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,46.1,23.0,80.1,high,98.52,7.31,17,33.64,93844,0,0.262,0.0375,0.2462,0.3917,0.801,0.2924,0.5674,38.9286,0,0,True
2026-08-17,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,40.8,28.1,49.3,medium,100.57,7.31,18,33.64,93844,0,0.262,0.0375,0.2462,0.3699,0.493,0.2924,0.5488,33.9265,0,1,True
2026-08-18,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,37.3,22.1,48.7,medium,102.94,7.3,19,33.64,93844,0,0.262,0.0375,0.2462,0.3274,0.487,0.292,0.5308,32.7848,0,1,True
2026-08-19,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,44.2,26.6,62.9,medium,103.44,7.29,20,33.64,93844,0,0.262,0.0375,0.2462,0.3892,0.629,0.2916,0.5134,35.602,0,1,True
2026-08-20,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,48.9,28.4,55.5,medium,106.22,9.24,21,33.64,93844,0,0.262,0.0375,0.2462,0.4275,0.555,0.3696,0.4966,35.9221,0,1,True
2026-08-21,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,47.7,26.0,52.6,medium,106.16,9.22,22,33.64,93844,0,0.262,0.0375,0.2462,0.4119,0.526,0.3688,0.4803,34.9652,0,1,True
2026-08-22,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,44.4,31.8,41.9,medium,107.51,10.47,23,33.64,93844,0,0.262,0.0375,0.2462,0.4062,0.419,0.4188,0.4646,33.7127,0,1,True
2026-08-23,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,49.1,20.7,48.6,medium,106.87,10.45,24,33.64,93844,0,0.262,0.0375,0.2462,0.4058,0.486,0.418,0.4493,34.3902,0,1,True
2026-08-24,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,43.0,24.7,59.6,medium,106.14,10.43,25,33.64,93844,0,0.262,0.0375,0.2462,0.3751,0.596,0.4172,0.4346,35.1323,1,0,True
2026-08-25,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,44.4,34.7,70.2,high,105.18,10.4,1,33.64,93844,0,0.262,0.0375,0.2462,0.4149,0.702,0.416,0.9672,45.8402,0,0,True
2026-08-26,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,54.5,42.4,65.1,high,102.26,10.39,2,33.64,93844,0,0.262,0.0375,0.2462,0.5087,0.651,0.4156,0.9355,46.3025,0,0,True
2026-08-27,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,53.3,43.3,64.6,medium,104.09,8.75,3,33.64,93844,0,0.262,0.0375,0.2462,0.503,0.646,0.35,0.9048,44.8519,0,0,True
2026-08-28,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,47.7,40.5,57.5,medium,103.18,8.74,4,33.64,93844,0,0.262,0.0375,0.2462,0.4554,0.575,0.3496,0.8752,42.5217,0,0,True
2026-08-29,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,48.5,36.3,58.5,medium,102.04,8.73,5,33.64,93844,0,0.262,0.0375,0.2462,0.4484,0.585,0.3492,0.8465,42.0718,0,0,True
2026-08-30,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,45.0,34.5,57.3,medium,100.37,8.74,6,33.64,93844,0,0.262,0.0375,0.2462,0.4185,0.573,0.3496,0.8187,40.9264,0,0,True
2026-08-31,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,37.6,37.5,54.0,medium,100.08,8.75,7,33.64,93844,0,0.262,0.0375,0.2462,0.3757,0.54,0.35,0.7919,39.2694,0,0,True
2026-09-01,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,41.3,32.8,52.3,medium,102.58,8.74,8,33.64,93844,0,0.262,0.0375,0.2462,0.3875,0.523,0.3496,0.7659,38.8236,0,0,True
2026-09-02,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,46.4,37.1,53.9,medium,105.54,8.73,9,33.64,93844,0,0.262,0.0375,0.2462,0.4361,0.539,0.3492,0.7408,39.5158,0,0,True
2026-09-03,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,44.0,48.1,48.2,medium,103.19,8.72,10,33.64,93844,0,0.262,0.0375,0.2462,0.4523,0.482,0.3488,0.7165,38.616,0,0,True
2026-09-04,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,41.6,45.8,44.4,medium,102.69,8.72,11,33.64,93844,0,0.262,0.0375,0.2462,0.4286,0.444,0.3488,0.693,37.2816,0,0,True
2026-09-05,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,36.8,37.1,59.6,medium,101.23,8.72,12,33.64,93844,0,0.262,0.0375,0.2462,0.3689,0.596,0.3488,0.6703,37.9715,0,0,True
2026-09-06,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,36.6,29.7,80.3,high,102.63,8.72,13,33.64,93844,0,0.262,0.0375,0.2462,0.3453,0.803,0.3488,0.6483,40.093,0,0,True
2026-09-07,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,34.4,34.6,59.6,medium,103.03,8.72,14,33.64,93844,0,0.262,0.0375,0.2462,0.3446,0.596,0.3488,0.6271,36.8424,0,0,True
2026-09-08,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,30.5,34.3,43.5,medium,102.13,8.72,15,33.64,93844,0,0.262,0.0375,0.2462,0.3164,0.435,0.3488,0.6065,33.7518,0,0,True
2026-09-09,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,40.9,39.0,34.3,low,102.23,8.73,16,33.64,93844,0,0.262,0.0375,0.2462,0.4033,0.343,0.3492,0.5866,33.7147,0,0,True
2026-09-10,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,42.9,35.6,35.3,low,101.56,8.73,17,33.64,93844,0,0.262,0.0375,0.2462,0.4071,0.353,0.3492,0.5674,33.6154,0,0,True
2026-09-11,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,45.2,39.9,45.2,medium,103.84,8.73,18,33.64,93844,0,0.262,0.0375,0.2462,0.4361,0.452,0.3492,0.5488,35.2257,0,0,True
2026-09-12,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,48.6,38.3,49.9,medium,104.62,8.72,19,33.64,93844,0,0.262,0.0375,0.2462,0.4551,0.499,0.3488,0.5308,35.933,0,0,True
2026-09-13,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,51.0,34.0,49.5,medium,105.56,8.71,20,33.64,93844,0,0.262,0.0375,0.2462,0.459,0.495,0.3484,0.5134,35.664,0,0,True
2026-09-14,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,47.4,32.0,52.5,medium,101.79,8.71,21,33.64,93844,0,0.262,0.0375,0.2462,0.4278,0.525,0.3484,0.4966,35.2531,0,0,True
2026-09-15,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,47.6,26.2,43.5,medium,101.7,7.19,22,33.64,93844,0,0.262,0.0375,0.2462,0.4118,0.435,0.2876,0.4803,32.715,0,0,True
2026-09-16,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,45.2,38.0,40.9,medium,104.64,7.18,23,33.64,93844,0,0.262,0.0375,0.2462,0.4304,0.409,0.2872,0.4646,32.4291,0,0,True
2026-09-17,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,46.5,37.0,41.0,medium,106.52,7.17,24,33.64,93844,0,0.262,0.0375,0.2462,0.4365,0.41,0.2868,0.4493,32.3044,0,0,False
2026-09-18,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,47.1,40.1,26.5,low,103.91,7.17,25,33.64,93844,0,0.262,0.0375,0.2462,0.45,0.265,0.2868,0.4346,30.2817,0,0,False
2026-09-19,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,44.2,36.5,19.7,low,103.46,7.17,26,33.64,93844,0,0.262,0.0375,0.2462,0.4189,0.197,0.2868,0.4204,28.5419,0,0,False
2026-09-20,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,37.3,30.7,14.9,low,101.76,7.18,27,33.64,93844,0,0.262,0.0375,0.2462,0.3532,0.149,0.2872,0.4066,26.4717,0,0,False
2026-09-21,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,38.4,30.2,28.7,low,104.18,6.57,28,33.64,93844,0,0.262,0.0375,0.2462,0.3594,0.287,0.2628,0.3932,28.0092,0,0,False
2026-09-22,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,37.7,36.7,34.3,low,104.53,6.24,29,33.64,93844,0,0.262,0.0375,0.2462,0.374,0.343,0.2496,0.3803,28.6913,0,0,False
2026-09-23,SUP_012,Andes Copper,Latin America,Raw Materials,13,1.6,0.738,29.1,33.7,41.9,medium,103.44,6.24,30,33.64,93844,0,0.262,0.0375,0.2462,0.3048,0.419,0.2496,0.3679,28.3102,0,0,False
2026-06-01,SUP_013,Great Lakes Steel,North America,Raw Materials,38,10.5,0.77,12.3,44.0,36.4,low,101.27,0.0,999,47.28,32747,0,0.23,0.35,0.5526,0.2181,0.364,0.0,0.0,22.6481,0,0,True
2026-06-02,SUP_013,Great Lakes Steel,North America,Raw Materials,38,10.5,0.77,0.0,43.1,30.9,low,101.79,0.0,999,47.28,32747,0,0.23,0.35,0.5526,0.1293,0.309,0.0,0.0,20.2797,0,0,True
2026-06-03,SUP_013,Great Lakes Steel,North America,Raw Materials,38,10.5,0.77,0.0,36.6,21.3,low,103.55,0.0,999,47.28,32747,0,0.23,0.35,0.5526,0.1098,0.213,0.0,0.0,18.5847,0,0,True
2026-06-04,SUP_013,Great Lakes Steel,North America,Raw Materials,38,10.5,0.77,0.0,34.7,7.4,low,100.31,0.0,999,47.28,32747,0,0.23,0.35,0.5526,0.1041,0.074,0.0,0.0,16.5361,0,0,True
